Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
07/13/2026 10:00 AM ET,"5017 WHITE SANDERLING CT TAMPA, FL- 33619","$224,934.98","$266,892.00",Hidden,292023CA011444A001HC,1930019DI000031000010U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292023CA011444A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/1930019DI000031000010U
07/13/2026 10:00 AM ET,"3009 STARMOUNT DR VALRICO, FL- 33596","$359,726.48","$397,269.00",Hidden,292024CA006212A001HC,21300535D000004000030U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292024CA006212A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/21300535D000004000030U
07/14/2026 10:00 AM ET,"7251 SOMERSET POND DR RUSKIN, FL- 33573","$87,134.25","$376,530.00",Hidden,292025CA000605A001HC,1931359D0000024000590U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292025CA000605A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/1931359D0000024000590U
07/14/2026 10:00 AM ET,"12316 HEALEY SUMMIT LN RIVERVIEW, FL- 33579","$101,893.87","$195,167.00",Hidden,292025CA007044A001HC,20310579C000022000020U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292025CA007044A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/20310579C000022000020U
07/14/2026 10:00 AM ET,"1402 SHELL FLOWER DR BRANDON, FL- 33511","$266,127.23","$372,750.00",Hidden,292025CA008818A001HC,2030042N5E00000000010U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292025CA008818A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/2030042N5E00000000010U
07/14/2026 10:00 AM ET,"8720 FOUNTAIN AVE TAMPA, FL- 33615","$249,805.11","$247,209.00",Hidden,292025CA010773A001HC,1728350CCB00000000120U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292025CA010773A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/1728350CCB00000000120U
07/14/2026 10:00 AM ET,"8345 WILDFLOWER GLEN AVE ODESSA, FL- 33556","$456,896.34","$340,155.00",Hidden,292025CA011722A001HC,172735C54000002000020U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292025CA011722A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/172735C54000002000020U
07/15/2026 10:00 AM ET,"2121 BEAL RD PLANT CITY, FL- 33567","$224,233.36","$326,164.00",Hidden,292021CA010036A001HC,222923ZZZ000005060800U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292021CA010036A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/222923ZZZ000005060800U
07/15/2026 10:00 AM ET,"3023 W GREEN ST TAMPA, FL- 33607","$244,021.14","$235,535.00",Hidden,292022CA002873A001HC,1829154PX000002000140A,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292022CA002873A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/1829154PX000002000140A
07/15/2026 10:00 AM ET,"11008 WHITTNEY CHASE DR RIVERVIEW, FL- 33579","$284,578.07","$303,495.00",Hidden,292023CA014723A001HC,2031179Y7000000000990U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292023CA014723A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/2031179Y7000000000990U
07/15/2026 10:00 AM ET,"1905 S VILLAGE AVE TAMPA, FL- 33612","$352,381.88","$386,421.00",Hidden,292023CA015629A001HC,182811104000055000300U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292023CA015629A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/182811104000055000300U
07/15/2026 10:00 AM ET,"705 FLAME TREE RD TAMPA, FL- 33619",$0.00,"$260,894.00",Hidden,292023CA015775A001HC,Property,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292023CA015775A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
07/15/2026 10:00 AM ET,"2005 HALMROCK PL SUN CITY CENTER, FL- 33573","$221,653.43","$175,981.00",Hidden,292024CA006864A001HC,1932111W6000000001740U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292024CA006864A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/1932111W6000000001740U
07/15/2026 10:00 AM ET,"11031 LYNN LAKE CIR TAMPA, FL- 33625","$366,897.22","$483,264.00",Hidden,292025CA003532A001HC,182818143000000000090U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292025CA003532A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/182818143000000000090U
07/15/2026 10:00 AM ET,"4152 PINELAKE LN 202 TAMPA, FL- 33618","$162,726.79","$166,150.00",Hidden,292025CA008403A001HC,1828090YC000015041521U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292025CA008403A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/1828090YC000015041521U
07/15/2026 10:00 AM ET,"4647 JOHN MOORE RD BRANDON, FL- 33511","$543,729.46","$155,171.00",Hidden,292025CA009376A001HC,2030142QG000000000150U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292025CA009376A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/2030142QG000000000150U
